list_date	action	fund_code	fund_name	company	inception_date	redemption_date	growth_quota_date	dividend_freq	tsumitate_target
20230621	追加	64313193	ＳＭＴ　ＭＩＲＡＩｎｄｅｘ　バイオ・メディカル	三井住友トラスト・アセットマネジメント株式会社	20190326		20240104	年1回	非対象
20230621	追加	6431218A	ＳＭＴ　ＭＩＲＡＩｎｄｅｘ　ロボ	三井住友トラスト・アセットマネジメント株式会社	20181019		20240104	年1回	非対象
20230621	追加	64313081	ＳＭＴ　ＴＯＰＩＸインデックス・オープン	三井住友トラスト・アセットマネジメント株式会社	20080109		20240104	年2回	対象
20230621	追加	6431111B	ＳＭＴ　アジア新興国株式インデックス・オープン	三井住友トラスト・アセットマネジメント株式会社	20111125		20240104	年1回	非対象
20230621	追加	6431514B	ＳＭＴ　インデックスバランス・オープン	三井住友トラスト・アセットマネジメント株式会社	20141128		20240104	年2回	非対象
20230621	追加	6431317B	ＳＭＴ　欧州株配当貴族インデックス・オープン	三井住友トラスト・アセットマネジメント株式会社	20171128		20240104	年2回	非対象
20230621	追加	64318081	ＳＭＴ　グローバルＲＥＩＴインデックス・オープン	三井住友トラスト・アセットマネジメント株式会社	20080109		20240104	年2回	非対象
20230621	追加	64314081	ＳＭＴ　グローバル株式インデックス・オープン	三井住友トラスト・アセットマネジメント株式会社	20080109		20240104	年2回	対象
20230621	追加	64316081	ＳＭＴ　グローバル債券インデックス・オープン	三井住友トラスト・アセットマネジメント株式会社	20080109		20240104	年2回	非対象
20230621	追加	6431C13C	ＳＭＴ　グローバル債券インデックス・オープン（為替ヘッジあり）	三井住友トラスト・アセットマネジメント株式会社	20131227		20240104	年2回	非対象
20230621	追加	6431717B	ＳＭＴ　ゴールドインデックス・オープン（為替ヘッジあり）	三井住友トラスト・アセットマネジメント株式会社	20171128		20240104	年2回	非対象
20230621	追加	6431917B	ＳＭＴ　ゴールドインデックス・オープン（為替ヘッジなし）	三井住友トラスト・アセットマネジメント株式会社	20171128		20240104	年2回	非対象
20230621	追加	64315081	ＳＭＴ　国内債券インデックス・オープン	三井住友トラスト・アセットマネジメント株式会社	20080109		20240104	年2回	非対象
20230621	追加	6431414B	ＳＭＴ　新興国ＲＥＩＴインデックス・オープン	三井住友トラスト・アセットマネジメント株式会社	20141128		20240104	年2回	非対象
20230621	追加	6431208C	ＳＭＴ　新興国株式インデックス・オープン	三井住友トラスト・アセットマネジメント株式会社	20081215		20240104	年2回	対象
20230621	追加	6431108C	ＳＭＴ　新興国債券インデックス・オープン	三井住友トラスト・アセットマネジメント株式会社	20081215		20240104	年2回	非対象
20230621	追加	64311178	ＳＭＴ　世界経済インデックス・オープン	三井住友トラスト・アセットマネジメント株式会社	20170825		20240104	年1回	対象
20230621	追加	64312178	ＳＭＴ　世界経済インデックス・オープン（株式シフト型）	三井住友トラスト・アセットマネジメント株式会社	20170825		20240104	年1回	対象
20230621	追加	64313178	ＳＭＴ　世界経済インデックス・オープン（債券シフト型）	三井住友トラスト・アセットマネジメント株式会社	20170825		20240104	年1回	対象
20230621	追加	64311107	ＳＭＴ　日経２２５インデックス・オープン	三井住友トラスト・アセットマネジメント株式会社	20100730		20240104	年2回	対象
20230621	追加	64312149	ＳＭＴＡＭ　ＮＹダウインデックスオープン	三井住友トラスト・アセットマネジメント株式会社	20140909		20240104	年1回	非対象
20230621	追加	64311184	ＳＭＴＡＭ　ＮＹダウインデックスオープン（為替ヘッジあり）	三井住友トラスト・アセットマネジメント株式会社	20180416		20240104	年1回	非対象
20230621	追加	6431113C	ＳＭＴＡＭコモディティ・オープン	三井住友トラスト・アセットマネジメント株式会社	20131203		20240104	年2回	非対象
20230621	追加	64312112	ＳＭＴＡＭダウ・ジョーンズ　インデックスファンド（為替ヘッジあり）	三井住友トラスト・アセットマネジメント株式会社	20110215		20240104	年1回	非対象
20230621	追加	6431203C	ＳＲＩ・ジャパン・オープン	三井住友トラスト・アセットマネジメント株式会社	20031226		20240104	年1回	非対象
20230621	追加	64311062	アジア・オセアニア配当利回り株オープン	三井住友トラスト・アセットマネジメント株式会社	20060214		20240104	四半期	非対象
20230621	追加	64313138	アジアＲＥＩＴ・リサーチ・オープン（年２回決算型）	三井住友トラスト・アセットマネジメント株式会社	20130826		20240104	年2回	非対象
20230621	追加	6431122B	イノベーション・インサイト　世界株式戦略ファンド（資産成長型）	三井住友トラスト・アセットマネジメント株式会社	20221128		20240104	年2回	非対象
20230621	追加	64311159	インバウンド関連日本株ファンド	三井住友トラスト・アセットマネジメント株式会社	20150907		20240104	年1回	非対象
20230621	追加	64311065	エマージング株式オープン	三井住友トラスト・アセットマネジメント株式会社	20060530		20240104	年1回	非対象
20230621	追加	64311163	オーストラリアＲＥＩＴ・リサーチ・オープン（年２回決算型）	三井住友トラスト・アセットマネジメント株式会社	20160317		20240104	年2回	非対象
20230621	追加	64315005	外国株式インデックス・オープン	三井住友トラスト・アセットマネジメント株式会社	20000530		20240104	年1回	非対象
20230621	追加	64313104	外国株式インデックスｅ　　　　　　　　　　　　　　　	三井住友トラスト・アセットマネジメント株式会社	20100406		20240104	年1回	非対象
20230621	追加	64311012	外国株式インデックスファンド　　　　　　　　　　　　	三井住友トラスト・アセットマネジメント株式会社	20010222		20240104	年1回	非対象
20230621	追加	64314104	外国債券インデックスｅ　　　　　　　　　　　　　　　	三井住友トラスト・アセットマネジメント株式会社	20100406		20240104	年1回	非対象
20230621	追加	64312012	外国債券インデックスファンド　　　　　　　　　　　　	三井住友トラスト・アセットマネジメント株式会社	20010222		20240104	年1回	非対象
20230621	追加	64311006	キャッシュフロー経営評価オープン	三井住友トラスト・アセットマネジメント株式会社	20000630		20240104	年1回	非対象
20230621	追加	64313083	グローバル・インデックス・バランス・ファンド　　　　　　　　	三井住友トラスト・アセットマネジメント株式会社	20080303		20240104	年1回	非対象
20230621	追加	64311199	グローバルＥＴＦ・インカム・バランスファンド（年１回決算型）	三井住友トラスト・アセットマネジメント株式会社	20190909		20240104	年1回	非対象
20230621	追加	64312199	グローバルＥＴＦ・インカム・バランスファンド（年２回決算型）	三井住友トラスト・アセットマネジメント株式会社	20190909		20240104	年2回	非対象
20230621	追加	6431417B	グローバル経済コア	三井住友トラスト・アセットマネジメント株式会社	20171130		20240104	年1回	非対象
20230621	追加	64311202	次世代通信関連　アジア株式戦略ファンド	三井住友トラスト・アセットマネジメント株式会社	20200214		20240104	年1回	非対象
20230621	追加	6431117C	次世代通信関連　世界株式戦略ファンド	三井住友トラスト・アセットマネジメント株式会社	20171215		20240104	年1回	非対象
20230621	追加	6431199B	次世代ファンド	三井住友トラスト・アセットマネジメント株式会社	19991130		20240104	年1回	非対象
20230621	追加	64311996	ジャパン・グロース・ファンド	三井住友トラスト・アセットマネジメント株式会社	19990622		20240104	年1回	非対象
20230621	追加	64315091	世界経済インデックスファンド　　　　　　　　　　　　　　　　	三井住友トラスト・アセットマネジメント株式会社	20090116		20240104	年1回	対象
